txn_id,date,product,region,channel,units,unit_price,revenue,discount_pct,tax
TXN1001750,2025-11-15,Widget-Alpha,Middle-East,online,986,930.64,871730.49,5,156911.49
TXN1001751,2025-12-16,Widget-Beta,Africa,retail,588,450.37,238335.8,10,42900.44
TXN1001752,2025-01-17,Gadget-X1,North-America,wholesale,791,599.41,403013.31,15,72542.4
TXN1001753,2025-02-18,Gadget-X2,South-America,partner,975,15.74,14579.17,5,2624.25
TXN1001754,2025-03-19,Doohickey-Pro,Europe,direct,17,279.32,3561.33,25,641.04
TXN1001755,2025-04-20,Thingamajig,Asia-Pacific,online,652,596.32,388800.64,0,69984.12
TXN1001756,2025-05-21,Gizmo-3000,Middle-East,retail,826,910.9,564302.55,25,101574.46
TXN1001757,2025-06-22,Contraption-A,Africa,wholesale,798,24.01,16285.98,15,2931.48
TXN1001758,2025-07-23,Device-Z,North-America,partner,181,61.63,8924.02,20,1606.32
TXN1001759,2025-08-24,Module-7,South-America,direct,555,600.37,283224.55,15,50980.42
TXN1001760,2025-09-25,Widget-Alpha,Europe,online,963,296.45,228385.08,20,41109.31
TXN1001761,2025-10-26,Widget-Beta,Asia-Pacific,retail,822,137.06,95763.82,15,17237.49
TXN1001762,2025-11-27,Gadget-X1,Middle-East,wholesale,252,67.46,13599.94,20,2447.99
TXN1001763,2025-12-28,Gadget-X2,Africa,partner,822,295.38,194241.89,20,34963.54
TXN1001764,2025-01-01,Doohickey-Pro,North-America,direct,475,325.83,123815.4,20,22286.77
TXN1001765,2025-02-02,Thingamajig,South-America,online,972,104.13,75910.77,25,13663.94
TXN1001766,2025-03-03,Gizmo-3000,Europe,retail,220,300.85,62877.65,5,11317.98
TXN1001767,2025-04-04,Contraption-A,Asia-Pacific,wholesale,922,230.94,180987.68,15,32577.78
TXN1001768,2025-05-05,Device-Z,Middle-East,partner,946,35.07,26540.98,20,4777.38
TXN1001769,2025-06-06,Module-7,Africa,direct,559,489.37,273557.83,0,49240.41
TXN1001770,2025-07-07,Widget-Alpha,North-America,online,82,992.32,61027.68,25,10984.98
TXN1001771,2025-08-08,Widget-Beta,South-America,retail,780,407.93,286366.86,10,51546.03
TXN1001772,2025-09-09,Gadget-X1,Europe,wholesale,69,331.69,21742.28,5,3913.61
TXN1001773,2025-10-10,Gadget-X2,Asia-Pacific,partner,526,828.32,348557.06,20,62740.27
TXN1001774,2025-11-11,Doohickey-Pro,Middle-East,direct,336,907.01,259042.06,15,46627.57
TXN1001775,2025-12-12,Thingamajig,Africa,online,755,174.12,131460.6,0,23662.91
TXN1001776,2025-01-13,Gizmo-3000,North-America,retail,232,133.42,29405.77,5,5293.04
TXN1001777,2025-02-14,Contraption-A,South-America,wholesale,529,81.28,38697.41,10,6965.53
TXN1001778,2025-03-15,Device-Z,Europe,partner,62,974.06,60391.72,0,10870.51
TXN1001779,2025-04-16,Module-7,Asia-Pacific,direct,732,866.44,475675.56,25,85621.6
TXN1001780,2025-05-17,Widget-Alpha,Middle-East,online,731,531.11,330005.2,15,59400.94
TXN1001781,2025-06-18,Widget-Beta,Africa,retail,951,657.06,593620.86,5,106851.75
TXN1001782,2025-07-19,Gadget-X1,North-America,wholesale,605,582.51,281934.84,20,50748.27
TXN1001783,2025-08-20,Gadget-X2,South-America,partner,921,279.56,193106.07,25,34759.09
TXN1001784,2025-09-21,Doohickey-Pro,Europe,direct,313,239.8,56293.05,25,10132.75
TXN1001785,2025-10-22,Thingamajig,Asia-Pacific,online,835,204.08,127805.1,25,23004.92
TXN1001786,2025-11-23,Gizmo-3000,Middle-East,retail,547,296.67,162278.49,0,29210.13
TXN1001787,2025-12-24,Contraption-A,Africa,wholesale,625,406.44,254025.0,0,45724.5
TXN1001788,2025-01-25,Device-Z,North-America,partner,447,376.16,168143.52,0,30265.83
TXN1001789,2025-02-26,Module-7,South-America,direct,635,371.56,235940.6,0,42469.31
TXN1001790,2025-03-27,Widget-Alpha,Europe,online,277,781.33,162321.31,25,29217.84
TXN1001791,2025-04-28,Widget-Beta,Asia-Pacific,retail,203,611.28,111680.86,10,20102.55
TXN1001792,2025-05-01,Gadget-X1,Middle-East,wholesale,286,232.1,63061.57,5,11351.08
TXN1001793,2025-06-02,Gadget-X2,Africa,partner,336,516.6,173577.6,0,31243.97
TXN1001794,2025-07-03,Doohickey-Pro,North-America,direct,964,708.47,580520.32,15,104493.66
TXN1001795,2025-08-04,Thingamajig,South-America,online,541,899.97,389507.02,20,70111.26
TXN1001796,2025-09-05,Gizmo-3000,Europe,retail,107,482.12,43848.81,15,7892.79
TXN1001797,2025-10-06,Contraption-A,Asia-Pacific,wholesale,968,355.55,309755.16,10,55755.93
TXN1001798,2025-11-07,Device-Z,Middle-East,partner,858,223.43,153362.35,20,27605.22
TXN1001799,2025-12-08,Module-7,Africa,direct,340,165.92,42309.6,25,7615.73
TXN1001800,2025-01-09,Widget-Alpha,North-America,online,585,149.93,87709.05,0,15787.63
TXN1001801,2025-02-10,Widget-Beta,South-America,retail,446,832.63,315650.03,15,56817.01
TXN1001802,2025-03-11,Gadget-X1,Europe,wholesale,36,686.93,24729.48,0,4451.31
TXN1001803,2025-04-12,Gadget-X2,Asia-Pacific,partner,194,728.42,134247.81,5,24164.61
TXN1001804,2025-05-13,Doohickey-Pro,Middle-East,direct,490,975.09,430014.69,10,77402.64
TXN1001805,2025-06-14,Thingamajig,Africa,online,855,114.74,83387.29,15,15009.71
TXN1001806,2025-07-15,Gizmo-3000,North-America,retail,819,260.6,160073.55,25,28813.24
TXN1001807,2025-08-16,Contraption-A,South-America,wholesale,966,77.43,67317.64,10,12117.18
TXN1001808,2025-09-17,Device-Z,Europe,partner,175,612.4,107170.0,0,19290.6
TXN1001809,2025-10-18,Module-7,Asia-Pacific,direct,601,99.16,47676.13,20,8581.7
TXN1001810,2025-11-19,Widget-Alpha,Middle-East,online,134,985.45,105640.24,20,19015.24
TXN1001811,2025-12-20,Widget-Beta,Africa,retail,287,687.83,148055.41,25,26649.97
TXN1001812,2025-01-21,Gadget-X1,North-America,wholesale,446,641.28,214508.16,25,38611.47
TXN1001813,2025-02-22,Gadget-X2,South-America,partner,100,196.76,15740.8,20,2833.34
TXN1001814,2025-03-23,Doohickey-Pro,Europe,direct,267,137.88,33132.56,10,5963.86
TXN1001815,2025-04-24,Thingamajig,Asia-Pacific,online,836,666.7,557361.2,0,100325.02
TXN1001816,2025-05-25,Gizmo-3000,Middle-East,retail,203,675.74,102881.42,25,18518.66
TXN1001817,2025-06-26,Contraption-A,Africa,wholesale,818,112.15,68804.03,25,12384.73
TXN1001818,2025-07-27,Device-Z,North-America,partner,922,14.76,12928.28,5,2327.09
TXN1001819,2025-08-28,Module-7,South-America,direct,377,844.33,286481.17,10,51566.61
TXN1001820,2025-09-01,Widget-Alpha,Europe,online,310,861.33,253661.68,5,45659.1
TXN1001821,2025-10-02,Widget-Beta,Asia-Pacific,retail,367,925.38,305653.01,10,55017.54
TXN1001822,2025-11-03,Gadget-X1,Middle-East,wholesale,664,537.73,267789.54,25,48202.12
TXN1001823,2025-12-04,Gadget-X2,Africa,partner,193,328.4,47535.9,25,8556.46
TXN1001824,2025-01-05,Doohickey-Pro,North-America,direct,493,496.92,220483.4,10,39687.01
TXN1001825,2025-02-06,Thingamajig,South-America,online,136,412.09,42033.18,25,7565.97
TXN1001826,2025-03-07,Gizmo-3000,Europe,retail,1,688.54,585.26,15,105.35
TXN1001827,2025-04-08,Contraption-A,Asia-Pacific,wholesale,517,319.85,157094.33,5,28276.98
TXN1001828,2025-05-09,Device-Z,Middle-East,partner,1,221.88,188.6,15,33.95
TXN1001829,2025-06-10,Module-7,Africa,direct,111,569.34,53717.23,15,9669.1
TXN1001830,2025-07-11,Widget-Alpha,North-America,online,286,292.75,71167.52,15,12810.15
TXN1001831,2025-08-12,Widget-Beta,South-America,retail,613,629.9,386128.7,0,69503.17
TXN1001832,2025-09-13,Gadget-X1,Europe,wholesale,202,457.4,83155.32,10,14967.96
TXN1001833,2025-10-14,Gadget-X2,Asia-Pacific,partner,76,627.16,42897.74,10,7721.59
TXN1001834,2025-11-15,Doohickey-Pro,Middle-East,direct,489,19.11,8877.55,5,1597.96
TXN1001835,2025-12-16,Thingamajig,Africa,online,309,465.21,114999.91,20,20699.98
TXN1001836,2025-01-17,Gizmo-3000,North-America,retail,449,783.82,263951.39,25,47511.25
TXN1001837,2025-02-18,Contraption-A,South-America,wholesale,258,530.05,109402.32,20,19692.42
TXN1001838,2025-03-19,Device-Z,Europe,partner,443,499.39,165922.33,25,29866.02
TXN1001839,2025-04-20,Module-7,Asia-Pacific,direct,670,551.44,314045.08,15,56528.11
TXN1001840,2025-05-21,Widget-Alpha,Middle-East,online,159,785.18,99874.9,20,17977.48
TXN1001841,2025-06-22,Widget-Beta,Africa,retail,74,53.13,3145.3,20,566.15
TXN1001842,2025-07-23,Gadget-X1,North-America,wholesale,773,245.27,189593.71,0,34126.87
TXN1001843,2025-08-24,Gadget-X2,South-America,partner,253,110.34,26520.22,5,4773.64
TXN1001844,2025-09-25,Doohickey-Pro,Europe,direct,60,91.87,4685.37,15,843.37
TXN1001845,2025-10-26,Thingamajig,Asia-Pacific,online,635,566.65,359822.75,0,64768.1
TXN1001846,2025-11-27,Gizmo-3000,Middle-East,retail,251,296.76,59589.41,20,10726.09
TXN1001847,2025-12-28,Contraption-A,Africa,wholesale,436,264.85,92379.68,20,16628.34
TXN1001848,2025-01-01,Device-Z,North-America,partner,28,114.22,2718.44,15,489.32
TXN1001849,2025-02-02,Module-7,South-America,direct,336,314.98,95249.95,10,17144.99
TXN1001850,2025-03-03,Widget-Alpha,Europe,online,458,531.15,243266.7,0,43788.01
TXN1001851,2025-04-04,Widget-Beta,Asia-Pacific,retail,7,184.78,1164.11,10,209.54
TXN1001852,2025-05-05,Gadget-X1,Middle-East,wholesale,274,981.33,268884.42,0,48399.2
TXN1001853,2025-06-06,Gadget-X2,Africa,partner,234,253.02,59206.68,0,10657.2
TXN1001854,2025-07-07,Doohickey-Pro,North-America,direct,268,996.31,267011.08,0,48061.99
TXN1001855,2025-08-08,Thingamajig,South-America,online,833,88.76,59149.66,20,10646.94
TXN1001856,2025-09-09,Gizmo-3000,Europe,retail,528,890.12,446484.19,5,80367.15
TXN1001857,2025-10-10,Contraption-A,Asia-Pacific,wholesale,828,417.39,293759.08,15,52876.63
TXN1001858,2025-11-11,Device-Z,Middle-East,partner,1000,317.32,317320.0,0,57117.6
TXN1001859,2025-12-12,Module-7,Africa,direct,994,808.17,763154.93,5,137367.89
TXN1001860,2025-01-13,Widget-Alpha,North-America,online,479,310.47,126407.86,15,22753.41
TXN1001861,2025-02-14,Widget-Beta,South-America,retail,869,509.87,420923.18,5,75766.17
TXN1001862,2025-03-15,Gadget-X1,Europe,wholesale,51,653.01,33303.51,0,5994.63
TXN1001863,2025-04-16,Gadget-X2,Asia-Pacific,partner,772,391.46,241765.7,20,43517.83
TXN1001864,2025-05-17,Doohickey-Pro,Middle-East,direct,102,242.57,19793.71,20,3562.87
TXN1001865,2025-06-18,Thingamajig,Africa,online,586,313.78,174681.33,5,31442.64
TXN1001866,2025-07-19,Gizmo-3000,North-America,retail,510,625.69,239326.43,25,43078.76
TXN1001867,2025-08-20,Contraption-A,South-America,wholesale,695,984.24,615642.12,10,110815.58
TXN1001868,2025-09-21,Device-Z,Europe,partner,560,502.27,281271.2,0,50628.82
TXN1001869,2025-10-22,Module-7,Asia-Pacific,direct,579,829.32,360132.21,25,64823.8
TXN1001870,2025-11-23,Widget-Alpha,Middle-East,online,159,951.98,136228.34,10,24521.1
TXN1001871,2025-12-24,Widget-Beta,Africa,retail,136,391.27,42570.18,20,7662.63
TXN1001872,2025-01-25,Gadget-X1,North-America,wholesale,493,503.44,210966.53,15,37973.98
TXN1001873,2025-02-26,Gadget-X2,South-America,partner,529,993.99,473238.64,10,85182.96
TXN1001874,2025-03-27,Doohickey-Pro,Europe,direct,501,461.31,231116.31,0,41600.94
TXN1001875,2025-04-28,Thingamajig,Asia-Pacific,online,226,794.34,179520.84,0,32313.75
TXN1001876,2025-05-01,Gizmo-3000,Middle-East,retail,523,117.2,45971.7,25,8274.91
TXN1001877,2025-06-02,Contraption-A,Africa,wholesale,867,962.03,792376.01,5,142627.68
TXN1001878,2025-07-03,Device-Z,North-America,partner,359,345.24,99152.93,20,17847.53
TXN1001879,2025-08-04,Module-7,South-America,direct,517,960.28,471641.52,5,84895.47
TXN1001880,2025-09-05,Widget-Alpha,Europe,online,131,304.44,33899.39,15,6101.89
TXN1001881,2025-10-06,Widget-Beta,Asia-Pacific,retail,670,681.17,456383.9,0,82149.1
TXN1001882,2025-11-07,Gadget-X1,Middle-East,wholesale,855,12.53,9641.83,10,1735.53
TXN1001883,2025-12-08,Gadget-X2,Africa,partner,836,566.59,402618.85,15,72471.39
TXN1001884,2025-01-09,Doohickey-Pro,North-America,direct,664,278.93,148167.62,20,26670.17
TXN1001885,2025-02-10,Thingamajig,South-America,online,169,762.7,103117.04,20,18561.07
TXN1001886,2025-03-11,Gizmo-3000,Europe,retail,310,24.55,6468.93,15,1164.41
TXN1001887,2025-04-12,Contraption-A,Asia-Pacific,wholesale,578,661.8,306016.32,20,55082.94
TXN1001888,2025-05-13,Device-Z,Middle-East,partner,886,685.18,455302.11,25,81954.38
TXN1001889,2025-06-14,Module-7,Africa,direct,30,743.82,22314.6,0,4016.63
TXN1001890,2025-07-15,Widget-Alpha,North-America,online,504,487.7,233510.76,5,42031.94
TXN1001891,2025-08-16,Widget-Beta,South-America,retail,255,129.95,24852.94,25,4473.53
TXN1001892,2025-09-17,Gadget-X1,Europe,wholesale,852,833.0,532287.0,25,95811.66
TXN1001893,2025-10-18,Gadget-X2,Asia-Pacific,partner,663,910.54,603688.02,0,108663.84
TXN1001894,2025-11-19,Doohickey-Pro,Middle-East,direct,316,697.22,187273.29,15,33709.19
TXN1001895,2025-12-20,Thingamajig,Africa,online,159,183.17,21843.02,25,3931.74
TXN1001896,2025-01-21,Gizmo-3000,North-America,retail,694,966.74,570279.93,15,102650.39
TXN1001897,2025-02-22,Contraption-A,South-America,wholesale,878,271.12,238043.36,0,42847.8
TXN1001898,2025-03-23,Device-Z,Europe,partner,950,851.71,768668.27,5,138360.29
TXN1001899,2025-04-24,Module-7,Asia-Pacific,direct,976,61.43,59955.68,0,10792.02
TXN1001900,2025-05-25,Widget-Alpha,Middle-East,online,865,209.4,153961.35,15,27713.04
TXN1001901,2025-06-26,Widget-Beta,Africa,retail,537,793.94,341076.62,20,61393.79
TXN1001902,2025-07-27,Gadget-X1,North-America,wholesale,800,497.03,298218.0,25,53679.24
TXN1001903,2025-08-28,Gadget-X2,South-America,partner,602,335.48,201958.96,0,36352.61
TXN1001904,2025-09-01,Doohickey-Pro,Europe,direct,673,800.53,538756.69,0,96976.2
TXN1001905,2025-10-02,Thingamajig,Asia-Pacific,online,986,876.55,691422.64,20,124456.08
TXN1001906,2025-11-03,Gizmo-3000,Middle-East,retail,71,910.61,54955.31,15,9891.96
TXN1001907,2025-12-04,Contraption-A,Africa,wholesale,366,530.39,184416.6,5,33194.99
TXN1001908,2025-01-05,Device-Z,North-America,partner,981,505.09,371619.97,25,66891.59
TXN1001909,2025-02-06,Module-7,South-America,direct,945,107.28,76034.7,25,13686.25
TXN1001910,2025-03-07,Widget-Alpha,Europe,online,539,91.21,41787.86,15,7521.81
TXN1001911,2025-04-08,Widget-Beta,Asia-Pacific,retail,429,208.85,80636.99,10,14514.66
TXN1001912,2025-05-09,Gadget-X1,Middle-East,wholesale,587,407.89,191545.14,20,34478.13
TXN1001913,2025-06-10,Gadget-X2,Africa,partner,172,79.92,13746.24,0,2474.32
TXN1001914,2025-07-11,Doohickey-Pro,North-America,direct,400,170.72,61459.2,10,11062.66
TXN1001915,2025-08-12,Thingamajig,South-America,online,128,312.66,30015.36,25,5402.76
TXN1001916,2025-09-13,Gizmo-3000,Europe,retail,740,282.78,167405.76,20,30133.04
TXN1001917,2025-10-14,Contraption-A,Asia-Pacific,wholesale,833,565.29,447342.24,5,80521.6
TXN1001918,2025-11-15,Device-Z,Middle-East,partner,842,448.11,358443.19,5,64519.77
TXN1001919,2025-12-16,Module-7,Africa,direct,107,29.12,2648.46,15,476.72
TXN1001920,2025-01-17,Widget-Alpha,North-America,online,111,79.41,7492.33,15,1348.62
TXN1001921,2025-02-18,Widget-Beta,South-America,retail,62,192.47,11336.48,5,2040.57
TXN1001922,2025-03-19,Gadget-X1,Europe,wholesale,692,386.42,240662.38,10,43319.23
TXN1001923,2025-04-20,Gadget-X2,Asia-Pacific,partner,824,485.21,379822.39,5,68368.03
TXN1001924,2025-05-21,Doohickey-Pro,Middle-East,direct,545,282.14,123013.04,20,22142.35
TXN1001925,2025-06-22,Thingamajig,Africa,online,678,727.13,419045.02,15,75428.1
TXN1001926,2025-07-23,Gizmo-3000,North-America,retail,506,364.82,175368.97,5,31566.41
TXN1001927,2025-08-24,Contraption-A,South-America,wholesale,944,448.8,402483.84,5,72447.09
TXN1001928,2025-09-25,Device-Z,Europe,partner,636,581.34,351245.63,5,63224.21
TXN1001929,2025-10-26,Module-7,Asia-Pacific,direct,172,841.3,122998.06,15,22139.65
TXN1001930,2025-11-27,Widget-Alpha,Middle-East,online,358,467.69,167433.02,0,30137.94
TXN1001931,2025-12-28,Widget-Beta,Africa,retail,304,376.99,114604.96,0,20628.89
TXN1001932,2025-01-01,Gadget-X1,North-America,wholesale,995,585.47,582542.65,0,104857.68
TXN1001933,2025-02-02,Gadget-X2,South-America,partner,197,609.28,90021.12,25,16203.8
TXN1001934,2025-03-03,Doohickey-Pro,Europe,direct,894,947.6,762438.96,10,137239.01
TXN1001935,2025-04-04,Thingamajig,Asia-Pacific,online,234,840.08,196578.72,0,35384.17
TXN1001936,2025-05-05,Gizmo-3000,Middle-East,retail,391,892.92,261848.79,25,47132.78
TXN1001937,2025-06-06,Contraption-A,Africa,wholesale,536,787.8,358921.68,15,64605.9
TXN1001938,2025-07-07,Device-Z,North-America,partner,600,711.04,383961.6,10,69113.09
TXN1001939,2025-08-08,Module-7,South-America,direct,564,777.31,350722.27,20,63130.01
TXN1001940,2025-09-09,Widget-Alpha,Europe,online,824,514.22,402531.42,5,72455.66
TXN1001941,2025-10-10,Widget-Beta,Asia-Pacific,retail,914,373.56,273147.07,20,49166.47
TXN1001942,2025-11-11,Gadget-X1,Middle-East,wholesale,657,195.15,102570.84,20,18462.75
TXN1001943,2025-12-12,Gadget-X2,Africa,partner,170,432.45,58813.2,20,10586.38
TXN1001944,2025-01-13,Doohickey-Pro,North-America,direct,144,225.0,29160.0,10,5248.8
TXN1001945,2025-02-14,Thingamajig,South-America,online,862,165.92,143023.04,0,25744.15
TXN1001946,2025-03-15,Gizmo-3000,Europe,retail,729,256.02,177306.65,5,31915.2
TXN1001947,2025-04-16,Contraption-A,Asia-Pacific,wholesale,3,213.1,511.44,20,92.06
TXN1001948,2025-05-17,Device-Z,Middle-East,partner,828,762.39,473444.19,25,85219.95
TXN1001949,2025-06-18,Module-7,Africa,direct,430,290.16,124768.8,0,22458.38
TXN1001950,2025-07-19,Widget-Alpha,North-America,online,305,908.78,249460.11,10,44902.82
TXN1001951,2025-08-20,Widget-Beta,South-America,retail,892,937.79,669206.94,20,120457.25
TXN1001952,2025-09-21,Gadget-X1,Europe,wholesale,949,969.12,735755.9,20,132436.06
TXN1001953,2025-10-22,Gadget-X2,Asia-Pacific,partner,624,668.83,354747.43,15,63854.54
TXN1001954,2025-11-23,Doohickey-Pro,Middle-East,direct,628,738.83,463985.24,0,83517.34
TXN1001955,2025-12-24,Thingamajig,Africa,online,13,862.05,9525.65,15,1714.62
TXN1001956,2025-01-25,Gizmo-3000,North-America,retail,790,745.65,500703.97,15,90126.71
TXN1001957,2025-02-26,Contraption-A,South-America,wholesale,489,92.19,40572.82,10,7303.11
TXN1001958,2025-03-27,Device-Z,Europe,partner,270,858.01,185330.16,20,33359.43
TXN1001959,2025-04-28,Module-7,Asia-Pacific,direct,998,209.42,198551.1,5,35739.2
TXN1001960,2025-05-01,Widget-Alpha,Middle-East,online,313,833.97,247980.98,5,44636.58
TXN1001961,2025-06-02,Widget-Beta,Africa,retail,67,543.75,29145.0,20,5246.1
TXN1001962,2025-07-03,Gadget-X1,North-America,wholesale,461,709.47,261652.54,20,47097.46
TXN1001963,2025-08-04,Gadget-X2,South-America,partner,425,914.52,388671.0,0,69960.78
TXN1001964,2025-09-05,Doohickey-Pro,Europe,direct,474,707.2,301691.52,10,54304.47
TXN1001965,2025-10-06,Thingamajig,Asia-Pacific,online,70,343.96,20465.62,15,3683.81
TXN1001966,2025-11-07,Gizmo-3000,Middle-East,retail,995,68.14,50849.48,25,9152.91
TXN1001967,2025-12-08,Contraption-A,Africa,wholesale,921,166.33,145530.43,5,26195.48
TXN1001968,2025-01-09,Device-Z,North-America,partner,453,637.94,260088.14,10,46815.87
TXN1001969,2025-02-10,Module-7,South-America,direct,146,946.06,138124.76,0,24862.46
TXN1001970,2025-03-11,Widget-Alpha,Europe,online,991,506.25,426439.69,15,76759.14
TXN1001971,2025-04-12,Widget-Beta,Asia-Pacific,retail,485,214.75,83323.0,20,14998.14
TXN1001972,2025-05-13,Gadget-X1,Middle-East,wholesale,466,246.72,103474.37,10,18625.39
TXN1001973,2025-06-14,Gadget-X2,Africa,partner,355,396.26,140672.3,0,25321.01
TXN1001974,2025-07-15,Doohickey-Pro,North-America,direct,559,755.91,316915.27,25,57044.75
TXN1001975,2025-08-16,Thingamajig,South-America,online,321,855.99,219818.23,20,39567.28
TXN1001976,2025-09-17,Gizmo-3000,Europe,retail,119,27.57,2952.75,10,531.5
TXN1001977,2025-10-18,Contraption-A,Asia-Pacific,wholesale,248,623.01,146781.16,5,26420.61
TXN1001978,2025-11-19,Device-Z,Middle-East,partner,825,291.89,228768.79,5,41178.38
TXN1001979,2025-12-20,Module-7,Africa,direct,383,165.88,50825.63,20,9148.61
TXN1001980,2025-01-21,Widget-Alpha,North-America,online,179,923.97,140582.04,15,25304.77
TXN1001981,2025-02-22,Widget-Beta,South-America,retail,105,959.51,85636.27,15,15414.53
TXN1001982,2025-03-23,Gadget-X1,Europe,wholesale,548,372.55,204157.4,0,36748.33
TXN1001983,2025-04-24,Gadget-X2,Asia-Pacific,partner,847,273.8,231908.6,0,41743.55
TXN1001984,2025-05-25,Doohickey-Pro,Middle-East,direct,417,32.5,10842.0,20,1951.56
TXN1001985,2025-06-26,Thingamajig,Africa,online,602,586.53,317781.95,10,57200.75
TXN1001986,2025-07-27,Gizmo-3000,North-America,retail,206,531.29,103973.45,5,18715.22
TXN1001987,2025-08-28,Contraption-A,South-America,wholesale,334,140.91,44710.74,5,8047.93
TXN1001988,2025-09-01,Device-Z,Europe,partner,369,619.7,171501.98,25,30870.36
TXN1001989,2025-10-02,Module-7,Asia-Pacific,direct,348,716.12,236749.27,5,42614.87
TXN1001990,2025-11-03,Widget-Alpha,Middle-East,online,93,758.81,63512.4,10,11432.23
TXN1001991,2025-12-04,Widget-Beta,Africa,retail,635,243.13,138948.79,10,25010.78
TXN1001992,2025-01-05,Gadget-X1,North-America,wholesale,716,27.01,16438.29,15,2958.89
TXN1001993,2025-02-06,Gadget-X2,South-America,partner,63,945.09,59540.67,0,10717.32
TXN1001994,2025-03-07,Doohickey-Pro,Europe,direct,67,700.15,35182.54,25,6332.86
TXN1001995,2025-04-08,Thingamajig,Asia-Pacific,online,952,188.81,143797.7,20,25883.59
TXN1001996,2025-05-09,Gizmo-3000,Middle-East,retail,314,337.26,79424.73,25,14296.45
TXN1001997,2025-06-10,Contraption-A,Africa,wholesale,65,125.33,7331.81,10,1319.73
